Code,City,County,State
12270087,NOTASULGA,MACON,ALABAMA
12275073,OAK GROVE,JEFFERSON,ALABAMA
12275121,OAK GROVE,TALLADEGA,ALABAMA
12280131,OAK HILL,WILCOX,ALABAMA
12290127,OAKMAN,WALKER,ALABAMA
12310089,OAKWOOD COLLEGE,MADISON,ALABAMA
12320115,ODENVILLE,SAINT CLAIR,ALABAMA
12325015,OHATCHEE,CALHOUN,ALABAMA
12330009,ONEONTA,BLOUNT,ALABAMA
12340081,OPELIKA,LEE,ALABAMA
12350039,OPP,COVINGTON,ALABAMA
12355003,ORANGE BEACH,BALDWIN,ALABAMA
12360047,ORRVILLE,DALLAS,ALABAMA
12363035,OWASSA,CONECUH,ALABAMA
12368089,OWENS CROSS RDS,MADISON,ALABAMA
12370015,OXFORD,CALHOUN,ALABAMA
12380045,OZARK,DALE,ALABAMA
12390071,PAINT ROCK,JACKSON,ALABAMA
12395073,PALMERDALE,JEFFERSON,ALABAMA
12396119,PANOLA,SUMTER,ALABAMA
12397069,PANSEY,HOUSTON,ALABAMA
12400127,PARRISH,WALKER,ALABAMA
12405117,PELHAM,SHELBY,ALABAMA
12410115,PELL CITY,SAINT CLAIR,ALABAMA
12415023,PENNINGTON,CHOCTAW,ALABAMA
12423099,PERDUE HILL,MONROE,ALABAMA
12425003,PERDIDO,BALDWIN,ALABAMA
12426099,PETERMAN,MONROE,ALABAMA
12427125,PETERSON,TUSCALOOSA,ALABAMA
12428011,PEROTE,BULLOCK,ALABAMA
12430041,PETREY,CRENSHAW,ALABAMA
12440113,PHENIX CITY,RUSSELL,ALABAMA
12450059,PHIL CAMPBELL,FRANKLIN,ALABAMA
12458107,PICKENSVILLE,PICKENS,ALABAMA
12460015,PIEDMONT,CALHOUN,ALABAMA
12463013,PIGEON CREEK,BUTLER,ALABAMA
12465101,PIKE ROAD,MONTGOMERY,ALABAMA
12470045,PINCKARD,DALE,ALABAMA
12480131,PINE APPLE,WILCOX,ALABAMA
12490131,PINE HILL,WILCOX,ALABAMA
12493101,PINE LEVEL,MONTGOMERY,ALABAMA
12495073,PINSON,JEFFERSON,ALABAMA
12500071,PISGAH,JACKSON,ALABAMA
12505113,PITTSVIEW,RUSSELL,ALABAMA
12507047,PLANTERSVILLE,DALLAS,ALABAMA
12507121,PLANTERSVILLE,TALLADEGA,ALABAMA
12510073,PLEASANT GROVE,JEFFERSON,ALABAMA
12515003,POINT CLEAR,BALDWIN,ALABAMA
12520053,POLLARD,ESCAMBIA,ALABAMA
12523049,POWELL'S CROSSROADS,DE KALB,ALABAMA
12524073,POWHATAN,JEFFERSON,ALABAMA
12525073,PRACO,JEFFERSON,ALABAMA
12530131,PRAIRIE,WILCOX,ALABAMA
12540001,PRATTVILLE,AUTAUGA,ALABAMA
12543129,PRESTWICK,WASHINGTON,ALABAMA
12544071,PRINCETON,JACKSON,ALABAMA
12545103,PRICEVILLE,MORGAN,ALABAMA
12550097,PRICHARD,MOBILE,ALABAMA
12551027,PYRITON,CLAY,ALABAMA
12552091,PUTNAM,MARENGO,ALABAMA
12555127,QUINTON,WALKER,ALABAMA
12560115,RAGLAND,SAINT CLAIR,ALABAMA
12562055,RAINBOW CITY,ETOWAH,ALABAMA
12562115,RAINBOW CITY,SAINT CLAIR,ALABAMA
12563007,RANDOLPH,BIBB,ALABAMA
12564049,RAINSVILLE,DE KALB,ALABAMA
12565101,RAMER,MONTGOMERY,ALABAMA
12566125,RALPH,TUSCALOOSA,ALABAMA
12567029,RANBURNE,CLEBURNE,ALABAMA
12568035,RANGE,CONECUH,ALABAMA
12570059,RED BAY,FRANKLIN,ALABAMA
12580039,RED LEVEL,COVINGTON,ALABAMA
12585089,REDSTONE ARSENAL,MADISON,ALABAMA
12587055,REECE CITY,ETOWAH,ALABAMA
12590107,REFORM,PICKENS,ALABAMA
12595009,REMLAP,BLOUNT,ALABAMA
12600035,REPTON,CONECUH,ALABAMA
12605023,RIDERWOOD,CHOCTAW,ALABAMA
12610039,RIVER FALLS,COVINGTON,ALABAMA
12620115,RIVERSIDE,SAINT CLAIR,ALABAMA
12635053,RIVERVIEW,ESCAMBIA,ALABAMA
12640111,ROANOKE,RANDOLPH,ALABAMA
12645087,ROBA,MACON,ALABAMA
12650003,ROBERTSDALE,BALDWIN,ALABAMA
12660037,ROCKFORD,COOSA,ALABAMA
12665073,ROEBUCK PLAZA,JEFFERSON,ALABAMA
12670077,ROGERSVILLE,LAUDERDALE,ALABAMA
12675073,ROOSEVELT CITY,JEFFERSON,ALABAMA
12690059,RUSSELLVILLE,FRANKLIN,ALABAMA
12699089,RYLAND,MADISON,ALABAMA
12700041,RUTLEDGE,CRENSHAW,ALABAMA
12701047,SAFFORD,DALLAS,ALABAMA
12702117,SAGINAW,SHELBY,ALABAMA
12703043,SAINT BERNARD,CULLMAN,ALABAMA
12704085,SAINT CLAIR,LOWNDES,ALABAMA
12705097,SAINT ELMO,MOBILE,ALABAMA
12706081,SALEM,LEE,ALABAMA
12707125,SAMANTHA,TUSCALOOSA,ALABAMA
12708129,SAINT STEPHENS,WASHINGTON,ALABAMA
12709025,SALITPA,CLARKE,ALABAMA
12710061,SAMSON,GENEVA,ALABAMA
12711019,SAND ROCK,CHEROKEE,ALABAMA
12712039,SANFORD,COVINGTON,ALABAMA
12713097,SARALAND,MOBILE,ALABAMA
12714073,SAYRETON,JEFFERSON,ALABAMA
12715047,SARDIS,DALLAS,ALABAMA
12716097,SATSUMA,MOBILE,ALABAMA
12717065,SAWYERVILLE,HALE,ALABAMA
12718073,SAYRE,JEFFERSON,ALABAMA
12719055,SARDIS CITY,ETOWAH,ALABAMA
12720071,SCOTTSBORO,JACKSON,ALABAMA
12730113,SEALE,RUSSELL,ALABAMA
12735129,SEABOARD,WASHINGTON,ALABAMA
12740041,SEARIGHT,CRENSHAW,ALABAMA
12750071,SECTION,JACKSON,ALABAMA
12760047,SELMA,DALLAS,ALABAMA
12762047,SELMONT,DALLAS,ALABAMA
12763003,SEMINOLE,BALDWIN,ALABAMA
12765097,SEMMES,MOBILE,ALABAMA
12767073,SHANNON,JEFFERSON,ALABAMA
12770017,SHAWMUT,CHAMBERS,ALABAMA
12780033,SHEFFIELD,COLBERT,ALABAMA
12781117,SHELBY,SHELBY,ALABAMA
12782087,SHORTER,MACON,ALABAMA
12783049,SHILOH,DE KALB,ALABAMA
12785067,SHORTERVILLE,HENRY,ALABAMA
12790023,SILAS,CHOCTAW,ALABAMA
12795117,SILURIA,SHELBY,ALABAMA
12800003,SILVERHILL,BALDWIN,ALABAMA
12801127,SIPSEY,WALKER,ALABAMA
12803045,SKIPPERVILLE,DALE,ALABAMA
12805071,SKYLINE,JACKSON,ALABAMA
12810061,SLOCOMB,GENEVA,ALABAMA
12811009,SNEAD,BLOUNT,ALABAMA
12812081,SMITHS,LEE,ALABAMA
12813131,SNOW HILL,WILCOX,ALABAMA
12814103,SOMERVILLE,MORGAN,ALABAMA
12822055,SOUTHSIDE,ETOWAH,ALABAMA
12823003,SPANISH FORT,BALDWIN,ALABAMA
12825073,SPAULDING,JEFFERSON,ALABAMA
12827101,SPRAGUE,MONTGOMERY,ALABAMA
12828019,SPRING GARDEN,CHEROKEE,ALABAMA
12829005,SPRING HILL,BARBOUR,ALABAMA
12830115,SPRINGVILLE,SAINT CLAIR,ALABAMA
12831105,SPROTT,PERRY,ALABAMA
12832077,SAINT FLORIAN,LAUDERDALE,ALABAMA
12834017,STANDING ROCK,CHAMBERS,ALABAMA
12835059,SPRUCE PINE,FRANKLIN,ALABAMA
12836021,STANTON,CHILTON,ALABAMA
12837003,STAPLETON,BALDWIN,ALABAMA
12838115,STEELE,SAINT CLAIR,ALABAMA
12845117,STERRETT,SHELBY,ALABAMA
12850071,STEVENSON,JACKSON,ALABAMA
12852065,STEWART,HALE,ALABAMA
12855003,STOCKTON,BALDWIN,ALABAMA
12860017,STROUD,CHAMBERS,ALABAMA
12870075,SULLIGENT,LAMAR,ALABAMA
12880073,SUMITON,JEFFERSON,ALABAMA
12880127,SUMITON,WALKER,ALABAMA
12890003,SUMMERDALE,BALDWIN,ALABAMA
12891105,SUTTLE,PERRY,ALABAMA
12892091,SWEET WATER,MARENGO,ALABAMA
12893129,SUNFLOWER,WASHINGTON,ALABAMA
12894099,SUSAN MOORE,MONROE,ALABAMA
12897121,SYCAMORE,TALLADEGA,ALABAMA
12900121,SYLACAUGA,TALLADEGA,ALABAMA
12903073,SYLVAN SPRINGS,JEFFERSON,ALABAMA
12904049,SYLVANIA,DE KALB,ALABAMA
12910121,TALLADEGA,TALLADEGA,ALABAMA
12920121,TALLADEGA SPGS,TALLADEGA,ALABAMA
12940051,TALLASSEE,ELMORE,ALABAMA
12940123,TALLASSEE,TALLAPOOSA,ALABAMA
12952083,TANNER,LIMESTONE,ALABAMA
12960073,TARRANT CITY,JEFFERSON,ALABAMA
12961069,TAYLOR,HOUSTON,ALABAMA
12963109,TENNILLE,PIKE,ALABAMA
12965097,THEODORE,MOBILE,ALABAMA
12970091,THOMASTON,MARENGO,ALABAMA
12980025,THOMASVILLE,CLARKE,ALABAMA
12990021,THORSBY,CHILTON,ALABAMA
12991129,TIBBIE,WASHINGTON,ALABAMA
12992051,TITUS,ELMORE,ALABAMA
12993089,TONEY,MADISON,ALABAMA
13000079,TOWN CREEK,LAWRENCE,ALABAMA
13002127,TOWNLEY,WALKER,ALABAMA
13010023,TOXEY,CHOCTAW,ALABAMA
13020073,TRAFFORD,JEFFERSON,ALABAMA
13025071,TRENTON,JACKSON,ALABAMA
13026089,TRIANA,MADISON,ALABAMA
13030103,TRINITY,MORGAN,ALABAMA
13040109,TROY,PIKE,ALABAMA
13045099,TUNNEL SPRINGS,MONROE,ALABAMA
13050125,TUSCALOOSA,TUSCALOOSA,ALABAMA
13060033,TUSCUMBIA,COLBERT,ALABAMA
13070087,TUSKEGEE,MACON,ALABAMA
13075087,TUSKEGEE INSTITUTE,MACON,ALABAMA
13080073,TRUSSVILLE,JEFFERSON,ALABAMA
13080115,TRUSSVILLE,SAINT CLAIR,ALABAMA
13082047,TYLER,DALLAS,ALABAMA
13083063,UNION,GREENE,ALABAMA
13086095,UNION GROVE,MARSHALL,ALABAMA
13090011,UNION SPRINGS,BULLOCK,ALABAMA
13100105,UNIONTOWN,PERRY,ALABAMA
13107099,URIAH,MONROE,ALABAMA
13109103,VALHERMOSO SPRINGS,MORGAN,ALABAMA
13110049,VALLEY HEAD,DE KALB,ALABAMA
13111017,VALLEY,CHAMBERS,ALABAMA
13112125,VANCE,TUSCALOOSA,ALABAMA
13113117,VANDIVER,SHELBY,ALABAMA
13115021,VERBENA,CHILTON,ALABAMA
13120075,VERNON,LAMAR,ALABAMA
13125073,VESTAVIA HILLS,JEFFERSON,ALABAMA
13130059,VINA,FRANKLIN,ALABAMA
13140115,VINCENT,SAINT CLAIR,ALABAMA
13140117,VINCENT,SHELBY,ALABAMA
13140121,VINCENT,TALLADEGA,ALABAMA
13142129,VINEGAR BEND,WASHINGTON,ALABAMA
13144043,VINEMONT,CULLMAN,ALABAMA
13150099,VREDENBURGH,MONROE,ALABAMA
13160111,WADLEY,RANDOLPH,ALABAMA
13162129,WAGARVILLE,WASHINGTON,ALABAMA
13163121,WALDO,TALLADEGA,ALABAMA
13165025,WALKER SPRINGS,CLARKE,ALABAMA
13170055,WALNUT GROVE,ETOWAH,ALABAMA
13172119,WARD,SUMTER,ALABAMA
13180073,WARRIOR,JEFFERSON,ALABAMA
13190077,WATERLOO,LAUDERDALE,ALABAMA
13192073,WATSON,JEFFERSON,ALABAMA
13195115,WATTSVILLE,SAINT CLAIR,ALABAMA
13200017,WAVERLY,CHAMBERS,ALABAMA
13200081,WAVERLY,LEE,ALABAMA
13210015,WEAVER,CALHOUN,ALABAMA
13220069,WEBB,HOUSTON,ALABAMA
13230111,WEDOWEE,RANDOLPH,ALABAMA
13235015,WELLINGTON,CALHOUN,ALABAMA
13236037,WEOGUFKA,COOSA,ALABAMA
13240007,WEST BLOCTON,BIBB,ALABAMA
13250015,WESTEND ANNISTON,CALHOUN,ALABAMA
13255063,WEST GREENE,GREENE,ALABAMA
13260073,WEST JEFFERSON,JEFFERSON,ALABAMA
13261093,WESTON,MARION,ALABAMA
13265117,WESTOVER,SHELBY,ALABAMA
13270051,WETUMPKA,ELMORE,ALABAMA
13271085,WHITE HALL,LOWNDES,ALABAMA
13272015,WHITE PLAINS,CALHOUN,ALABAMA
13272017,WHITE PLAINS,CHAMBERS,ALABAMA
13274115,WHITES CHAPEL,SAINT CLAIR,ALABAMA
13275119,WHITFIELD,SUMTER,ALABAMA
13276025,WHATLEY,CLARKE,ALABAMA
13278097,WILMER,MOBILE,ALABAMA
13279033,WILSON LAKE SHORES,COLBERT,ALABAMA
13280117,WILSONVILLE,SHELBY,ALABAMA
13290117,WILTON,SHELBY,ALABAMA
13299039,WING,COVINGTON,ALABAMA
13300093,WINFIELD,MARION,ALABAMA
13301111,WOODLAND,RANDOLPH,ALABAMA
13306007,WOODSTOCK,BIBB,ALABAMA
13310071,WOODVILLE,JACKSON,ALABAMA
13312073,WOODWARD,JEFFERSON,ALABAMA
13318023,YANTLEY,CHOCTAW,ALABAMA
13319131,YELLOW BLUFF,WILCOX,ALABAMA
13320119,YORK,SUMTER,ALABAMA
13321129,YELLOW PINE,WASHINGTON,ALABAMA
20006016,ADAK STATION,ALEUTIANS WEST,ALASKA
20008150,AFOGNAK,KODIAK ISLAND,ALASKA
20010050,AGUIKCHUK,BETHEL,ALASKA
20020150,AKHIOK,KODIAK ISLAND,ALASKA
20030050,AKIACHAK,BETHEL,ALASKA
20040050,AKIAK,BETHEL,ALASKA
20045050,AKOLMIUT,BETHEL,ALASKA
20050050,AKULURAK,BETHEL,ALASKA
20055270,AKUMSUK,WADE HAMPTON,ALASKA
20060013,AKUTAN,ALEUTIANS EAST,ALASKA
20065261,ALAGANIK,VALDEZ-CORDOVA,ALASKA
20070270,ALAKANUK,WADE HAMPTON,ALASKA
20090070,ALEKNAGIK,DILLINGHAM,ALASKA
20092170,ALEXANDER,MATANUSKA-SUSITNA,ALASKA
20094290,ALEXANDERS VILLAGE,YUKON-KOYUKUK,ALASKA
20096150,ALITAK,KODIAK ISLAND,ALASKA
20100290,ALLAKAKET,YUKON-KOYUKUK,ALASKA
20107188,AMBLER,NORTHWEST ARCTIC,ALASKA
20108016,AMCHITKA,ALEUTIANS WEST,ALASKA
20110185,ANAKTUVUK PASS,NORTH SLOPE,ALASKA
20120122,ANCHOR POINT,KENAI PENINSULA,ALASKA
20130020,ANCHORAGE,ANCHORAGE,ALASKA
20132068,ANDERSON,DENALI,ALASKA
20140232,ANGOON,SKAGWAY-HOONAH-ANGOON,ALASKA
20150050,ANIAK,BETHEL,ALASKA
20160201,ANNETTE,PRINCE OF WALES-OUTER KETCHIKAN,ALASKA
20165050,ANOGOK,BETHEL,ALASKA
20170290,ANVIK,YUKON-KOYUKUK,ALASKA
20180290,ARCTIC VILLAGE,YUKON-KOYUKUK,ALASKA
20210016,ATKA,ALEUTIANS WEST,ALASKA
20211185,ATQASUK,NORTH SLOPE,ALASKA
20212050,ATMAUTLUAK,BETHEL,ALASKA
20215016,ATTU,ALEUTIANS WEST,ALASKA
20217090,AURORA LODGE,FAIRBANKS NORTH STAR,ALASKA
20230290,BAKER,YUKON-KOYUKUK,ALASKA
20237185,UTQIAGVIK,NORTH SLOPE,ALASKA
20239232,BARTLETT COVE,SKAGWAY-HOONAH-ANGOON,ALASKA
20240290,BEAVER,YUKON-KOYUKUK,ALASKA
20245185,BEECHEY POINT,NORTH SLOPE,ALASKA
20250013,BELKOFSKY,ALEUTIANS EAST,ALASKA
20270050,BETHEL,BETHEL,ALASKA
20280290,BETTLES,YUKON-KOYUKUK,ALASKA
20290240,BIG DELTA,SOUTHEAST FAIRBANKS,ALASKA
20291090,BIG HORN,FAIRBANKS NORTH STAR,ALASKA
20292170,BIG LAKE,MATANUSKA-SUSITNA,ALASKA
20294270,BILL MOORE'S,WADE HAMPTON,ALASKA
20295290,BIRCH CREEK,YUKON-KOYUKUK,ALASKA
20296290,BIRCHES,YUKON-KOYUKUK,ALASKA
20297090,BIRCH LAKE,FAIRBANKS NORTH STAR,ALASKA
20298270,BLACK,WADE HAMPTON,ALASKA
20299180,BLACK DOME,NOME,ALASKA
20300170,BODENBURG BUTTE,MATANUSKA-SUSITNA,ALASKA
20301188,BORNITE,NORTHWEST ARCTIC,ALASKA
20302240,BORDER,SOUTHEAST FAIRBANKS,ALASKA
20303240,BOUNDARY,SOUTHEAST FAIRBANKS,ALASKA
20304180,BREVIG MISSION,NOME,ALASKA
20307188,BUCKLAND,NORTHWEST ARCTIC,ALASKA
20308201,CAMPBELL,PRINCE OF WALES-OUTER KETCHIKAN,ALASKA
20309290,CAMPION STATION,YUKON-KOYUKUK,ALASKA
20310188,CANDLE,NORTHWEST ARCTIC,ALASKA
20311068,CANTWELL,DENALI,ALASKA
20312290,CANYON VILLAGE,YUKON-KOYUKUK,ALASKA
20313185,CAPE LISBURNE,NORTH SLOPE,ALASKA
20314050,CAPE NEWENHAM,BETHEL,ALASKA
20315201,CAPE POLE,PRINCE OF WALES-OUTER KETCHIKAN,ALASKA
20316270,CAPE ROMANZOF,WADE HAMPTON,ALASKA
20317261,CAPE YAKATAGA,VALDEZ-CORDOVA,ALASKA
20318180,CAPE YORK,NOME,ALASKA
20319290,CARO,YUKON-KOYUKUK,ALASKA
20320290,CENTRAL,YUKON-KOYUKUK,ALASKA
20322290,CHALKYITSIK,YUKON-KOYUKUK,ALASKA
20324290,CHANDALAR,YUKON-KOYUKUK,ALASKA
20326185,CHARIOT,NORTH SLOPE,ALASKA
20328240,CHARLIESKIN VILLAGE,SOUTHEAST FAIRBANKS,ALASKA
20332090,CHATANIKA,FAIRBANKS NORTH STAR,ALASKA
20334050,CHEFORNAK,BETHEL,ALASKA
20336090,CHENA HOT SPRINGS,FAIRBANKS NORTH STAR,ALASKA
20360261,CHENEGA,VALDEZ-CORDOVA,ALASKA
20362122,CHENIK,KENAI PENINSULA,ALASKA
20364016,CHERNOFSKI,ALEUTIANS WEST,ALASKA
20370270,CHEVAK,WADE HAMPTON,ALASKA
20372188,CHICAGO CREEK,NORTHWEST ARCTIC,ALASKA
20374170,CHICKALOON,MATANUSKA-SUSITNA,ALASKA
20380240,CHICKEN,SOUTHEAST FAIRBANKS,ALASKA
20400164,CHIGNIK,LAKE AND PENINSULA,ALASKA
20401164,CHIGNIK LAGOON,LAKE AND PENINSULA,ALASKA
20402164,CHIGNIK LAKE,LAKE AND PENINSULA,ALASKA
20403150,CHINIAK,KODIAK ISLAND,ALASKA
20404261,CHISANA,VALDEZ-CORDOVA,ALASKA
20410261,CHISTOCHINA,VALDEZ-CORDOVA,ALASKA
20420261,CHITINA,VALDEZ-CORDOVA,ALASKA
20431290,CHRISTIAN,YUKON-KOYUKUK,ALASKA
20432050,CHUATHBALUK,BETHEL,ALASKA
20433170,CHULITNA,MATANUSKA-SUSITNA,ALASKA
20434020,CHUGIAK,ANCHORAGE,ALASKA
20450290,CIRCLE,YUKON-KOYUKUK,ALASKA
20453290,CIRCLE HOT SPRINGS,YUKON-KOYUKUK,ALASKA
20457122,CLAM GULCH,KENAI PENINSULA,ALASKA
20460070,CLARKS POINT,DILLINGHAM,ALASKA
20461090,CLEARY SUMMIT,FAIRBANKS NORTH STAR,ALASKA
20462068,CLEAR A.F.B.,DENALI,ALASKA
20463130,CLOVER PASS,KETCHIKAN GATEWAY,ALASKA
20465201,COFFMAN COVE,PRINCE OF WALES-OUTER KETCHIKAN,ALASKA
20467122,COHOE,KENAI PENINSULA,ALASKA
20469013,COLD BAY,ALEUTIANS EAST,ALASKA
20470090,COLLEGE,FAIRBANKS NORTH STAR,ALASKA
20480122,COOPER LANDING,KENAI PENINSULA,ALASKA
20490261,COPPER CENTER,VALDEZ-CORDOVA,ALASKA
20500261,CORDOVA,VALDEZ-CORDOVA,ALASKA
20510180,COUNCIL,NOME,ALASKA
20520201,CRAIG,PRINCE OF WALES-OUTER KETCHIKAN,ALASKA
20530050,CROOKED CREEK,BETHEL,ALASKA
20540170,CURRY,MATANUSKA-SUSITNA,ALASKA
20541180,DAHL,NOME,ALASKA
20550185,DEADHORSE,NORTH SLOPE,ALASKA
20560188,DEERING,NORTHWEST ARCTIC,ALASKA
20565240,DELTA JUNCTION,SOUTHEAST FAIRBANKS,ALASKA
20569290,DIAMOND,YUKON-KOYUKUK,ALASKA
20580070,DILLINGHAM,DILLINGHAM,ALASKA
20590180,DIOMEDE,NOME,ALASKA
20597240,DOT LAKE,SOUTHEAST FAIRBANKS,ALASKA
20598280,DUNCAN CANAL,WRANGELL-PETERSBURG,ALASKA
20599290,DUNBAR,YUKON-KOYUKUK,ALASKA
20604016,DUTCH HARBOR,ALEUTIANS WEST,ALASKA
20610240,EAGLE,SOUTHEAST FAIRBANKS,ALASKA
20611020,EAGLE RIVER,ANCHORAGE,ALASKA
20615240,EAGLE VILLAGE,SOUTHEAST FAIRBANKS,ALASKA
20620180,EAST FORK,NOME,ALASKA
20630201,EDNA BAY,PRINCE OF WALES-OUTER KETCHIKAN,ALASKA
20640050,EEK,BETHEL,ALASKA
20645180,EGAVIK,NOME,ALASKA
20650164,EGEGIK,LAKE AND PENINSULA,ALASKA
20655090,EIELSON,FAIRBANKS NORTH STAR,ALASKA
20665060,EKUK,BRISTOL BAY,ALASKA
20670070,EKWOK,DILLINGHAM,ALASKA
20690232,ELFIN COVE,SKAGWAY-HOONAH-ANGOON,ALASKA
20700180,ELIM,NOME,ALASKA
20710020,ELMENDORF AFB,ANCHORAGE,ALASKA
20728270,EMMONAK,WADE HAMPTON,ALASKA
20730122,ENGLISH BAY,KENAI PENINSULA,ALASKA
20760090,ESTER,FAIRBANKS NORTH STAR,ALASKA
20763290,EUREKA,YUKON-KOYUKUK,ALASKA
20765290,EVANSVILLE,YUKON-KOYUKUK,ALASKA
20767100,EXCURSION INLET,HAINES,ALASKA
20769261,EYAK,VALDEZ-CORDOVA,ALASKA
20770090,FAIRBANKS,FAIRBANKS NORTH STAR,ALASKA
20780013,FALSE PASS,ALEUTIANS EAST,ALASKA
20785290,FAREWELL,YUKON-KOYUKUK,ALASKA
20786068,FERRY,DENALI,ALASKA
20787188,FINK CREEK,NORTHWEST ARCTIC,ALASKA
20789270,FISH VILLAGE,WADE HAMPTON,ALASKA
20790050,FLAT,BETHEL,ALASKA
20792016,FORT GLENN,ALEUTIANS WEST,ALASKA
20795240,FORT GREELY,SOUTHEAST FAIRBANKS,ALASKA
20797270,FORTUNA LEDGE,WADE HAMPTON,ALASKA
20798020,FORT RICHARDSON,ANCHORAGE,ALASKA
20800290,FORT YUKON,YUKON-KOYUKUK,ALASKA
20801090,FORT WAINWRIGHT,FAIRBANKS NORTH STAR,ALASKA
20806290,FORT YUKON STATION,YUKON-KOYUKUK,ALASKA
20810090,FOX,FAIRBANKS NORTH STAR,ALASKA
20812122,FRITZ CREEK,KENAI PENINSULA,ALASKA
20815232,FUNTER BAY,SKAGWAY-HOONAH-ANGOON,ALASKA
20820261,GAKONA,VALDEZ-CORDOVA,ALASKA
20830290,GALENA,YUKON-KOYUKUK,ALASKA
20840180,GAMBELL,NOME,ALASKA
20842290,GANES CREEK,YUKON-KOYUKUK,ALASKA
20844050,GEORGETOWN,BETHEL,ALASKA
20848201,GILDERSLEEVE FLOAT,PRINCE OF WALES-OUTER KETCHIKAN,ALASKA
20850020,GIRDWOOD,ANCHORAGE,ALASKA
20870261,GLENNALLEN,VALDEZ-CORDOVA,ALASKA
20875261,GOLDEN,VALDEZ-CORDOVA,ALASKA
20880180,GOLOVIN,NOME,ALASKA
20884050,GOODNEWS BAY,BETHEL,ALASKA
20885185,GORDON,NORTH SLOPE,ALASKA
20886180,GRANITE MOUNTAIN,NOME,ALASKA
20887290,GRANT CREEK,YUKON-KOYUKUK,ALASKA
20892290,GRAYLING,YUKON-KOYUKUK,ALASKA
20900261,GULKANA,VALDEZ-CORDOVA,ALASKA
20910232,GUSTAVUS,SKAGWAY-HOONAH-ANGOON,ALASKA
20920100,HAINES,HAINES,ALASKA
20925122,HALIBUT COVE,KENAI PENINSULA,ALASKA
20927070,HALLERSVILLE,DILLINGHAM,ALASKA
20930270,HAMILTON,WADE HAMPTON,ALASKA
20932090,HARDING LAKE,FAIRBANKS NORTH STAR,ALASKA
20933232,HAWK INLET,SKAGWAY-HOONAH-ANGOON,ALASKA
20934180,HAYCOCK,NOME,ALASKA
20950068,HEALY,DENALI,ALASKA
20952240,HEALY LAKE,SOUTHEAST FAIRBANKS,ALASKA
20954013,HERENDEEN BAY,ALEUTIANS EAST,ALASKA
20955130,HERRING COVE,KETCHIKAN GATEWAY,ALASKA
20957290,HOGATZA,YUKON-KOYUKUK,ALASKA
20959201,HOLLIS,PRINCE OF WALES-OUTER KETCHIKAN,ALASKA
20970290,HOLY CROSS,YUKON-KOYUKUK,ALASKA
20980122,HOMER,KENAI PENINSULA,ALASKA
21000232,HOONAH,SKAGWAY-HOONAH-ANGOON,ALASKA
21010270,HOOPER BAY,WADE HAMPTON,ALASKA
21020122,HOPE,KENAI PENINSULA,ALASKA
21030170,HOUSTON,MATANUSKA-SUSITNA,ALASKA
21040290,HUGHES,YUKON-KOYUKUK,ALASKA
21054290,HUSLIA,YUKON-KOYUKUK,ALASKA
21060201,HYDABURG,PRINCE OF WALES-OUTER KETCHIKAN,ALASKA
21070201,HYDER,PRINCE OF WALES-OUTER KETCHIKAN,ALASKA
21072290,IDITAROD,YUKON-KOYUKUK,ALASKA
21075270,IGIAK,WADE HAMPTON,ALASKA
21084164,IGIUGIG,LAKE AND PENINSULA,ALASKA
21086070,IGUSHIK,DILLINGHAM,ALASKA
21100164,ILIAMNA,LAKE AND PENINSULA,ALASKA
21105290,INDIAN MOUNTAIN,YUKON-KOYUKUK,ALASKA
21106050,INGER,BETHEL,ALASKA
21107270,INGRIHAK,WADE HAMPTON,ALASKA
21108180,IRON CREEK,NOME,ALASKA
21109050,ITULILIK,BETHEL,ALASKA
21115164,IVANOF BAY,LAKE AND PENINSULA,ALASKA
21116240,JACK WADE,SOUTHEAST FAIRBANKS,ALASKA
21117122,JAKOLOF BAY,KENAI PENINSULA,ALASKA
21130110,JUNEAU,JUNEAU,ALASKA
21132122,KACHEMAK,KENAI PENINSULA,ALASKA
21140280,KAKE,WRANGELL-PETERSBURG,ALASKA
21142270,KAKO LANDING,WADE HAMPTON,ALASKA
21160185,KAKTOVIK,NORTH SLOPE,ALASKA
21162122,KALIFONSKY,KENAI PENINSULA,ALASKA
21164188,KALLA,NORTHWEST ARCTIC,ALASKA
21166290,KALLANDS,YUKON-KOYUKUK,ALASKA
21170050,KALSKAG,BETHEL,ALASKA
21180290,KALTAG,YUKON-KOYUKUK,ALASKA
21182270,KANAPAK,WADE HAMPTON,ALASKA
21184070,KANATAK,DILLINGHAM,ALASKA
21186068,KANTISHNA,DENALI,ALASKA
21200150,KARLUK,KODIAK ISLAND,ALASKA
21210201,KASAAN,PRINCE OF WALES-OUTER KETCHIKAN,ALASKA
21212050,KASHEGELOK,BETHEL,ALASKA
21214070,KASHIAGAMIUT,DILLINGHAM,ALASKA
21230122,KASILOF,KENAI PENINSULA,ALASKA
21232050,KASIGLUK,BETHEL,ALASKA
21233261,KATALLA,VALDEZ-CORDOVA,ALASKA
21240122,KENAI,KENAI PENINSULA,ALASKA
21250130,KETCHIKAN,KETCHIKAN GATEWAY,ALASKA
21270188,KIANA,NORTHWEST ARCTIC,ALASKA
21275050,KINEGNAK,BETHEL,ALASKA
21280013,KING COVE,ALEUTIANS EAST,ALASKA
21283060,KING SALMON,BRISTOL BAY,ALASKA
